complaint_id,customer_id,submitted_at,channel,category,subcategory,priority,status,assigned_agent_id,raw_text,sentiment_label,confidence_score,created_at,updated_at
38355d56-3a92-4d16-aafa-fc53cf92e697,c8dc0701-346e-42ac-92fe-aaa16d418381,2025-11-06T23:34:52+00:00,email,account_access,app crash,medium,closed,,Im having major issues logging in and its been going on since last month. The website keeps timing out and the mobile app just shows an error message. I called technical support and they walked me through some troubleshooting steps but nothing worked. They said they would escalate it to the tech team but I havent heard back. I need to transfer money urgently and I cant do that if I cant log in. Please fix this now.,neutral,0.74,2025-11-06T23:34:52+00:00,2025-11-08T12:34:52+00:00
61421d5c-707d-46b7-a418-faa5f1306fb4,39aa9c55-fb1b-4079-88a2-7f760b92b5dc,2025-09-27T11:46:52+00:00,chat,refund_request,service issue,medium,resolved,39c158b3-1a62-4123-92a4-965046b57602,"Im requesting a full refund for a transaction that went wrong three weeks ago. I paid $210 to Netflix for a service that was never provided and when I tried to contact them they stopped responding. I called your customer service last week and they said they would investigate but I havent gotten any updates. I cant afford to lose this money, I have other expenses to cover. I need this refund processed immediately.",very_negative,0.84,2025-09-27T11:46:52+00:00,2025-09-29T08:46:52+00:00
54042117-d6dc-4e19-8e13-0f4c7b7ed7cf,d3fd7f2c-6e6e-468b-b125-75b0a0a6d0cc,2026-02-06T12:09:52+00:00,portal,refund_request,defective product,high,escalated,,This refund situation has been dragging on since last month and im losing patience. I returned an item to Target and they confirmed they recieved it but I still havent gotten my money back. Your support team told me it takes 5 to 7 business days but its been almost three weeks now. I need this $91 refund because I have bills due. Can someone please expedite this refund request?,very_negative,0.73,2026-02-06T12:09:52+00:00,2026-02-07T14:09:52+00:00
b9abe0e7-70f0-40be-90e6-d59c847d6118,b9731af5-5fae-4a26-8ae8-8a4214f47a01,2026-01-06T05:10:52+00:00,portal,service_outage,website unavailable,high,closed,,Your system has been down since the beginning of the month and its causing serious problems for me. I tried to make a payment yesterday and the app kept crashing so I thought maybe it was just my phone. But then I tried on my computer and the website wouldnt load either. I called support and they said there was a known outage but couldnt tell me when it would be fixed. I have bills due today and I cant pay them because your service isnt working. This is unacceptable.,very_negative,0.42,2026-01-06T05:10:52+00:00,2026-01-08T05:10:52+00:00
3c8aceec-1580-4887-94c3-40c36e59831f,a31cb201-a64e-4ed4-b442-e6d387f38e49,2026-01-29T02:05:52+00:00,email,account_access,login error,medium,escalated,,"This is ridiculous, ive been locked out since last Tuesday and nobody seems to care. The app keeps saying my account is temporarily unavailable but its been over a week now. I already contacted support twice and both times they said it would be fixed within 24 hours but here we are still with the same problem. I cant check my balance or make payments and its affecting my credit. Someone needs to unlock my account immediately.",very_negative,0.64,2026-01-29T02:05:52+00:00,2026-01-29T15:05:52+00:00
5ce1d92f-8d42-486e-b945-e3b2bae2da0d,b8139a15-2c73-4bca-b1a2-37201b6bcf29,2026-02-26T17:45:52+00:00,email,fraud,unauthorized transaction,high,open,,i think someone stole my card info. seeing charges from places ive never been,negative,0.36,2026-02-26T17:45:52+00:00,2026-02-27T07:45:52+00:00
87a495ea-45ce-4279-b6cb-feaea3915dc5,b8f1ccc3-935e-4aa8-96ac-6fbbf19bdeff,2026-03-02T05:50:52+00:00,email,billing_dispute,duplicate charge,low,in_progress,,recieved a charge i dont recognize. Walmart on 02/19. please investigate,negative,0.66,2026-03-02T05:50:52+00:00,2026-03-02T22:50:52+00:00
b1aceea0-0852-4fd7-bc52-8f40782377fa,2d3c41be-f08c-4cb8-939e-de60b456b97e,2025-12-01T21:12:52+00:00,email,refund_request,failed delivery,high,in_progress,,"Im requesting a full refund for a transaction that went wrong three weeks ago. I paid $288 to Target for a service that was never provided and when I tried to contact them they stopped responding. I called your customer service last week and they said they would investigate but I havent gotten any updates. I cant afford to lose this money, I have other expenses to cover. I need this refund processed immediately.",negative,0.49,2025-12-01T21:12:52+00:00,2025-12-02T08:12:52+00:00
85d72544-8e3e-4028-9aca-9b58d2456b90,6e486074-4974-43f2-bc75-cce547a270ad,2026-02-18T02:16:52+00:00,chat,fraud,stolen card,medium,pending_customer,,Someone has been using my card without my permission and I need this stopped right now. I first noticed suspicious activity two weeks ago when there were charges from Shell that I definitely didnt make. I was out of town that whole week so theres no way it was me. I called your fraud department twice already but they keep asking me to fill out forms and nothing is happening. My account needs to be frozen immediately before more charges appear.,neutral,0.47,2026-02-18T02:16:52+00:00,2026-02-19T16:16:52+00:00
fc7f0fbb-94a7-4674-b10f-bf696a6eba0b,b8788935-5fa5-4bf1-b599-ac640d4a59ef,2026-01-06T08:41:52+00:00,chat,billing_dispute,unrecognized charge,high,closed,676e30f0-f45a-403e-98e2-8291f72392c3,"Im writing because theres been an ongoing issue with my account since last month. I keep seeing charges that I dont recognize and when I try to dispute them online the system says theres an error. I called twice already and both times I was told someone would call me back but nobody ever did. This is unacceptable, im losing money every day this goes unfixed. I need a full refund for all the unauthorized charges.",negative,0.5,2026-01-06T08:41:52+00:00,2026-01-08T08:41:52+00:00
591f4d74-20de-451e-b2d0-4a19ab6d32f8,d63027a2-9f62-43a6-8323-28c5b288347e,2025-10-19T16:30:52+00:00,phone,billing_dispute,unrecognized charge,high,open,,"This is the third time im contacting you about the same charge on my statement. Back in last Tuesday I noticed a charge from Netflix that I didnt make and I reported it right away. Your support team said it would be reversed within 5 business days but its been over two weeks now. I cant afford to keep losing money like this, I have bills to pay. Please fix this billing error once and for all.",neutral,0.48,2025-10-19T16:30:52+00:00,2025-10-20T23:30:52+00:00
7dc1fd42-aafb-46e6-884a-7d00a4b6cd01,3d687bd6-4771-4c8d-8ca1-9143fa373c51,2026-01-24T17:45:52+00:00,social_media,service_outage,app down,low,open,,service has been down since yesterday. when will it be back up,negative,0.57,2026-01-24T17:45:52+00:00,2026-01-26T13:45:52+00:00
c0db797f-d7c1-4304-be30-4967325ca041,8a0fef33-cd2f-4c7a-a7ee-e1caf2106631,2025-10-17T08:39:52+00:00,phone,service_outage,app down,low,resolved,,is the app down? i cant access anything right now,neutral,0.73,2025-10-17T08:39:52+00:00,2025-10-18T12:39:52+00:00
83dd6cd3-633c-4850-96da-0f4e5b438ca1,9c43c6b0-445e-4aa1-9ca0-dce516914e58,2026-02-23T03:31:52+00:00,chat,billing_dispute,unrecognized charge,low,open,,I've been dealing with this billing issue since last Tuesday and nobody seems to be able to help me. I was charged $621 for something I never authorized and when I called last week they said they would fix it but nothing has changed. This is affecting my credit score and I cant even apply for a loan now. I need this duplicate charge removed from my account immediately.,negative,0.92,2026-02-23T03:31:52+00:00,2026-02-24T23:31:52+00:00
0bdb9ffd-1edb-4c2a-abd8-2ff2c5ddde8a,ec68b3cb-e7e8-443d-a10c-476c2189d016,2026-01-17T02:12:52+00:00,email,refund_request,cancelled order,low,pending_customer,,"Im requesting a full refund for a transaction that went wrong three weeks ago. I paid $245 to Walmart for a service that was never provided and when I tried to contact them they stopped responding. I called your customer service last week and they said they would investigate but I havent gotten any updates. I cant afford to lose this money, I have other expenses to cover. I need this refund processed immediately.",very_negative,0.95,2026-01-17T02:12:52+00:00,2026-01-18T02:12:52+00:00
9ea6f83e-4374-4383-a3fb-fed7104e5380,dc86e423-016c-4a43-9af0-cf46cbfc51f2,2026-01-23T17:31:52+00:00,social_media,account_access,locked out,high,pending_customer,,locked out of my account for no reason. this is frustrating,neutral,0.61,2026-01-23T17:31:52+00:00,2026-01-24T11:31:52+00:00
6947dfbb-04fa-40e6-8748-43a0d03180e9,8b15b2fd-e28a-409b-ab9f-d7238dfe736c,2026-02-11T08:54:52+00:00,phone,account_access,login error,low,open,3bdf434c-ba6e-4ea9-8d9a-8ee18bf3ff8b,YOUR APP WONT LET ME IN. IVE TRIED 10 TIMES. FIX THIS,negative,0.65,2026-02-11T08:54:52+00:00,2026-02-11T15:54:52+00:00
d639f721-df33-421a-a051-5ee354ea2e68,b9731af5-5fae-4a26-8ae8-8a4214f47a01,2026-02-07T15:37:52+00:00,phone,billing_dispute,billing error,low,open,,This billing problem has been going on for way too long now. It started two weeks ago when I noticed a charge for $38 that I never approved. I contacted support immediately and they opened a case but I havent heard anything since then. Meanwhile im still being charged interest on this amount which is completely unfair. I need this resolved asap because I cant keep paying for something I didnt buy.,negative,0.39,2026-02-07T15:37:52+00:00,2026-02-08T13:37:52+00:00
18d8bb26-1a49-46ec-a98c-9f4d6a3219c6,ea380f29-7da1-40d3-8c4e-06d48e501dd4,2025-09-17T08:43:52+00:00,phone,account_access,login error,critical,in_progress,c3ef7184-ea03-4849-85f4-2162d27b3e35,Im having major issues logging in and its been going on since two weeks ago. The website keeps timing out and the mobile app just shows an error message. I called technical support and they walked me through some troubleshooting steps but nothing worked. They said they would escalate it to the tech team but I havent heard back. I need to transfer money urgently and I cant do that if I cant log in. Please fix this now.,negative,0.7,2025-09-17T08:43:52+00:00,2025-09-18T00:43:52+00:00
f4c23f90-bc13-430b-8ab8-71b861ef4277,35606ee6-a8b3-4555-a17e-fe5ccd13a9f2,2026-02-26T13:48:52+00:00,social_media,billing_dispute,duplicate charge,critical,in_progress,,I dont understand why im being charged twice for the same transaction. This started last month when I made a purchase at Starbucks and somehow it posted to my account two times. I already submitted a dispute form online and called your customer service but nobody has gotten back to me. This is really frustrating because that money was supposed to go towards my rent. Can someone please reverse the duplicate charge?,negative,0.77,2026-02-26T13:48:52+00:00,2026-02-28T11:48:52+00:00
6c0375f9-72d6-4d13-b4a9-dabbed4e1a36,5a10c678-0b49-4700-adc3-dc0afc890a76,2026-02-06T22:58:52+00:00,chat,fraud,phishing,medium,closed,,My account has been compromised and I need help right away. Since last month theres been suspicious activity with charges from Starbucks and other places I never shop at. I contacted fraud prevention twice and both times they said they would look into it but nothing has changed. Im scared that whoever has my information will keep charging more. Please lock my account and investigate these fraudulent transactions immediately.,negative,0.82,2026-02-06T22:58:52+00:00,2026-02-07T07:58:52+00:00
07e1f2eb-8742-4756-a274-8dcef37d8d92,9704969d-facd-43fa-bfd0-c601e1eda7dc,2026-01-17T11:57:52+00:00,portal,refund_request,cancelled order,medium,resolved,,i need a refund for that charge from last Tuesday. it was a mistake,negative,0.91,2026-01-17T11:57:52+00:00,2026-01-18T20:57:52+00:00
6c2b3d6e-e17d-458a-8eef-ac210d038ac6,1c5e415a-1e0f-4f16-910c-a8c83a056324,2025-12-09T09:40:52+00:00,phone,billing_dispute,incorrect amount,critical,resolved,,"This is the third time im contacting you about the same charge on my statement. Back in two weeks ago I noticed a charge from Amazon that I didnt make and I reported it right away. Your support team said it would be reversed within 5 business days but its been over two weeks now. I cant afford to keep losing money like this, I have bills to pay. Please fix this billing error once and for all.",neutral,0.91,2025-12-09T09:40:52+00:00,2025-12-11T01:40:52+00:00
37d2734f-8802-4408-bf1d-14d04c031220,2d3c41be-f08c-4cb8-939e-de60b456b97e,2026-02-04T09:24:52+00:00,chat,loan_query,application status,high,closed,,I need clarification on my loan terms because something doesnt add up. When I took out the loan three weeks ago I was told the interest rate would be 5.5% but my statements show im being charged 7.2%. I called to ask about this discrepancy and the agent said they would review my account but that was over a week ago. This is a significant difference in what im paying and I need an explanation. Please review my loan agreement and correct the interest rate.,negative,0.45,2026-02-04T09:24:52+00:00,2026-02-05T23:24:52+00:00
b43b4e7a-5b7c-462a-bf36-50406b80788a,b8139a15-2c73-4bca-b1a2-37201b6bcf29,2025-11-12T02:41:52+00:00,social_media,billing_dispute,unrecognized charge,high,open,582054ac-1a08-4393-b732-9e709059f1bf,recieved a charge i dont recognize. Amazon on 03/05. please investigate,neutral,0.4,2025-11-12T02:41:52+00:00,2025-11-12T22:41:52+00:00
397c4b6f-1b02-4c33-99b2-c572a991bb54,c66f532b-eae0-43ee-8ab6-3125f793336b,2026-02-19T15:06:52+00:00,portal,refund_request,service issue,high,closed,,I need help getting a refund for a cancelled order from last Friday. I paid $710 for something that was supposed to be delivered but the merchant cancelled it without telling me. The money is still showing as pending on my account and its been over two weeks. I already called twice about this and both times I was told it would be resolved within a few days but nothing happened. I need my money back now.,negative,0.48,2026-02-19T15:06:52+00:00,2026-02-20T20:06:52+00:00
6cff6a6d-4c91-44cc-b074-a4781f368915,899424f8-f95d-47da-8a67-10f1384e7c9e,2026-01-12T02:24:52+00:00,chat,fraud,stolen card,critical,pending_customer,,my card got compromised. theres like 5 charges i didnt make I've been a customer for years and this keeps happening. FRAUD ALERT - charges from Target and Apple that i never made Seriously considering switching banks. This is unacceptable.,negative,0.38,2026-01-12T02:24:52+00:00,2026-01-12T10:24:52+00:00
a9e94d95-83ce-4519-9cba-860fac480fec,6c082bb0-7509-43c6-81a8-700bf98002a1,2025-12-08T15:19:52+00:00,portal,account_access,locked out,low,closed,ec2234c6-e4fc-4a20-bc75-06118e5143e9,cant get into my account. says my account is suspended but i dont know why,neutral,0.77,2025-12-08T15:19:52+00:00,2025-12-10T13:19:52+00:00
9885a8cf-811c-4ef5-80dd-29a659e4c442,61833810-595b-4c3b-be27-1dbdbfa8e7d3,2025-09-29T06:28:52+00:00,chat,billing_dispute,duplicate charge,high,escalated,16a5e9ad-23bc-46b1-8e0e-ff30d3570096,can i get a loan with no credit check,very_negative,0.93,2025-09-29T06:28:52+00:00,2025-09-30T23:28:52+00:00
f9885b66-55ea-418e-bf0c-09a2a6778706,8e563d07-0bb6-4222-897e-7b845269b111,2025-12-20T09:28:52+00:00,phone,billing_dispute,incorrect amount,critical,in_progress,46434a98-ede9-407f-ae56-6901e5daf2ba,THIS IS ABSOLUTELY RIDICULOUS. I AM DONE WITH THIS BANK. DUPLICATE CHARGES EVERYWHERE,neutral,0.5,2025-12-20T09:28:52+00:00,2025-12-20T20:28:52+00:00
f1811956-ef07-432a-a2c3-7089bcb8e447,9dec09e0-13fe-4e98-a09a-9f2d06f5ac17,2025-09-22T07:54:52+00:00,phone,fraud,stolen card,medium,open,7c84ebc6-e73b-4fe9-9901-265d0540ae84,i think someone stole my card info. seeing charges from places ive never been,neutral,0.32,2025-09-22T07:54:52+00:00,2025-09-23T06:54:52+00:00
b7e0c82b-772c-4d06-80f6-2bcd1310e1c0,f9fc183c-cade-4454-8e68-2ac58275d678,2026-03-04T22:46:52+00:00,email,refund_request,service issue,high,open,,i need a refund for that charge from last Tuesday. it was a mistake I've been a customer for years and this keeps happening. requesting refund for $282. the merchant never delivered the product Seriously considering switching banks. This is unacceptable.,neutral,0.76,2026-03-04T22:46:52+00:00,2026-03-06T00:46:52+00:00
aa063ded-81fd-419b-b254-863fcfdd814c,8f1e8c25-ed3d-49b5-8123-3f08ff5ddc7c,2025-11-14T07:59:52+00:00,phone,fraud,account takeover,high,resolved,,Someone has been using my card without my permission and I need this stopped right now. I first noticed suspicious activity last Friday when there were charges from Netflix that I definitely didnt make. I was out of town that whole week so theres no way it was me. I called your fraud department twice already but they keep asking me to fill out forms and nothing is happening. My account needs to be frozen immediately before more charges appear.,neutral,0.91,2025-11-14T07:59:52+00:00,2025-11-14T20:59:52+00:00
75b173ba-9448-4403-afe2-c65cb73aff4c,5456b824-909a-466d-acbf-b9a74722ec05,2025-11-06T13:12:52+00:00,portal,fraud,account takeover,medium,closed,,There are unauthorized transactions all over my account and nobody is taking this seriously. It started last month with a small charge from Best Buy and now theres like five or six charges I didnt make. I already filed a fraud report online and called your hotline but all I get is automated messages. This is affecting my ability to pay my bills because my account is drained. I need immediate action on this fraud case.,very_negative,0.86,2025-11-06T13:12:52+00:00,2025-11-08T00:12:52+00:00
7b266084-5c10-470c-9a5b-e78620575216,e8be9f66-1c2d-4005-b48b-6ec3e3135c04,2025-11-13T18:45:52+00:00,chat,fraud,stolen card,critical,escalated,7065ab03-99c8-4ca7-9d82-4102f164f621,my card got compromised. theres like 5 charges i didnt make,neutral,0.82,2025-11-13T18:45:52+00:00,2025-11-15T05:45:52+00:00
696877f9-52a5-46a1-8471-9e211882d105,174389e0-aa23-40b4-9e96-51cb19a99d69,2025-11-18T17:19:52+00:00,chat,refund_request,defective product,low,in_progress,,This refund situation has been dragging on since last Friday and im losing patience. I returned an item to Starbucks and they confirmed they recieved it but I still havent gotten my money back. Your support team told me it takes 5 to 7 business days but its been almost three weeks now. I need this $585 refund because I have bills due. Can someone please expedite this refund request?,negative,0.8,2025-11-18T17:19:52+00:00,2025-11-19T14:19:52+00:00
e36c3e3b-8340-4037-a214-d3c12055d3a8,03f193e0-9e03-44b5-839f-5a1b4ecd6106,2025-10-14T09:53:52+00:00,social_media,card_issue,damaged card,critical,escalated,2456f195-d4eb-46c8-97af-74ed3fa0e555,why is my card being declined? theres enough balance,negative,0.65,2025-10-14T09:53:52+00:00,2025-10-15T22:53:52+00:00
344740f6-40db-47af-8abe-b8714d710791,61833810-595b-4c3b-be27-1dbdbfa8e7d3,2025-10-08T09:05:52+00:00,chat,account_access,locked out,high,in_progress,,"This is ridiculous, ive been locked out since three weeks ago and nobody seems to care. The app keeps saying my account is temporarily unavailable but its been over a week now. I already contacted support twice and both times they said it would be fixed within 24 hours but here we are still with the same problem. I cant check my balance or make payments and its affecting my credit. Someone needs to unlock my account immediately.",very_negative,0.72,2025-10-08T09:05:52+00:00,2025-10-09T09:05:52+00:00
57794a58-6870-4a7b-978d-ff85fad6398e,6c082bb0-7509-43c6-81a8-700bf98002a1,2026-02-15T06:47:52+00:00,phone,billing_dispute,billing error,low,escalated,,I dont understand why im being charged twice for the same transaction. This started last month when I made a purchase at Starbucks and somehow it posted to my account two times. I already submitted a dispute form online and called your customer service but nobody has gotten back to me. This is really frustrating because that money was supposed to go towards my rent. Can someone please reverse the duplicate charge?,negative,0.8,2026-02-15T06:47:52+00:00,2026-02-17T04:47:52+00:00
b66005d1-22a6-4dfa-abc2-7ab97a09784b,dc86e423-016c-4a43-9af0-cf46cbfc51f2,2026-02-08T01:23:52+00:00,social_media,billing_dispute,incorrect amount,low,closed,,"Im writing because theres been an ongoing issue with my account since last month. I keep seeing charges that I dont recognize and when I try to dispute them online the system says theres an error. I called twice already and both times I was told someone would call me back but nobody ever did. This is unacceptable, im losing money every day this goes unfixed. I need a full refund for all the unauthorized charges.",negative,0.39,2026-02-08T01:23:52+00:00,2026-02-08T07:23:52+00:00
15e3b43a-1c5e-43dc-8b31-6a5cdbe9c617,03b7b8fc-83d6-4946-8d4b-00767a03f90a,2026-01-18T03:42:52+00:00,phone,account_access,locked out,medium,escalated,,i forgot my password and the reset link isnt working. help please,neutral,0.59,2026-01-18T03:42:52+00:00,2026-01-19T20:42:52+00:00
07b7a757-9e8a-4405-9da8-427f1280de96,a25275a6-be0a-494d-8d44-83c4f696efef,2025-09-23T02:00:52+00:00,phone,billing_dispute,duplicate charge,low,pending_customer,,This billing problem has been going on for way too long now. It started last Tuesday when I noticed a charge for $679 that I never approved. I contacted support immediately and they opened a case but I havent heard anything since then. Meanwhile im still being charged interest on this amount which is completely unfair. I need this resolved asap because I cant keep paying for something I didnt buy.,negative,0.88,2025-09-23T02:00:52+00:00,2025-09-24T07:00:52+00:00
a4ebd681-6456-4f76-b79a-1f5c053edc87,03b7b8fc-83d6-4946-8d4b-00767a03f90a,2025-12-10T07:32:52+00:00,phone,account_access,login error,low,resolved,,Im having major issues logging in and its been going on since last Tuesday. The website keeps timing out and the mobile app just shows an error message. I called technical support and they walked me through some troubleshooting steps but nothing worked. They said they would escalate it to the tech team but I havent heard back. I need to transfer money urgently and I cant do that if I cant log in. Please fix this now.,neutral,0.6,2025-12-10T07:32:52+00:00,2025-12-10T18:32:52+00:00
432b2e47-3fa0-4bd3-830a-484b63d9620b,f9a3bcaa-7eb6-41cd-9bdc-4d1848bf2e14,2026-02-04T05:02:52+00:00,phone,account_access,login error,low,open,9128ba7c-434f-409b-95e0-6542a01d3e27,account locked after i entered wrong pin. how do i unlock it,negative,0.41,2026-02-04T05:02:52+00:00,2026-02-05T02:02:52+00:00
6821a94f-64fe-4666-b830-2bfdcfdeb2f9,8b15b2fd-e28a-409b-ab9f-d7238dfe736c,2026-02-19T13:46:52+00:00,portal,billing_dispute,unrecognized charge,medium,open,,ur system charged me twice for that subscription thing. i want my money back,very_negative,0.73,2026-02-19T13:46:52+00:00,2026-02-19T19:46:52+00:00
912c95b2-0c1e-445e-bd7d-a6f334984963,e8be9f66-1c2d-4005-b48b-6ec3e3135c04,2026-01-05T05:52:52+00:00,chat,account_access,locked out,high,open,,I cant get into my account and this has been a problem since last Tuesday. Every time I enter my password it says its incorrect but I know im using the right one. I tried resetting it multiple times but the reset email never comes through. I called support and they said they would send a manual reset link but that was days ago and I still havent recieved anything. I need to access my account to pay my rent. Please help me get back in.,neutral,0.88,2026-01-05T05:52:52+00:00,2026-01-06T15:52:52+00:00
4bbefc5e-1760-4c22-9282-f81a9fd84048,9dec09e0-13fe-4e98-a09a-9f2d06f5ac17,2025-12-31T11:12:52+00:00,phone,service_outage,website unavailable,critical,in_progress,,service has been down since yesterday. when will it be back up,neutral,0.65,2025-12-31T11:12:52+00:00,2025-12-31T13:12:52+00:00
2a6444a8-ec40-430a-aa96-e0a974d2dea6,d27aac2e-752b-4148-86e7-3c5f3699cee7,2026-02-10T03:16:52+00:00,phone,fraud,unauthorized transaction,low,closed,6fd1bd7b-c0ff-4090-99c8-94df6078b007,My account has been compromised and I need help right away. Since the beginning of the month theres been suspicious activity with charges from Walmart and other places I never shop at. I contacted fraud prevention twice and both times they said they would look into it but nothing has changed. Im scared that whoever has my information will keep charging more. Please lock my account and investigate these fraudulent transactions immediately.,neutral,0.72,2026-02-10T03:16:52+00:00,2026-02-10T15:16:52+00:00
af1849fb-f048-4b0c-a77c-fbb15d64684d,8567d200-2af2-414d-8df5-237887fd24e4,2026-01-07T12:01:52+00:00,email,refund_request,defective product,medium,in_progress,,This refund situation has been dragging on since the beginning of the month and im losing patience. I returned an item to Uber and they confirmed they recieved it but I still havent gotten my money back. Your support team told me it takes 5 to 7 business days but its been almost three weeks now. I need this $101 refund because I have bills due. Can someone please expedite this refund request?,very_negative,0.33,2026-01-07T12:01:52+00:00,2026-01-09T02:01:52+00:00
533e5140-264e-42d0-8340-da7a75ec0057,43c92b87-baee-49e9-a9d5-978ba4f04feb,2025-12-25T02:54:52+00:00,phone,account_access,login error,medium,pending_customer,,Im having major issues logging in and its been going on since the beginning of the month. The website keeps timing out and the mobile app just shows an error message. I called technical support and they walked me through some troubleshooting steps but nothing worked. They said they would escalate it to the tech team but I havent heard back. I need to transfer money urgently and I cant do that if I cant log in. Please fix this now.,negative,0.31,2025-12-25T02:54:52+00:00,2025-12-26T05:54:52+00:00
6bb423e4-2439-4abf-a204-24e9851dfa9e,78a5141b-aee8-456e-a940-507ff76f5846,2025-09-22T22:40:52+00:00,social_media,service_outage,system error,high,open,,This service outage has been going on way too long. It started last Friday when I tried to transfer money and got an error message. I thought maybe it was temporary so I waited a few hours and tried again but same problem. I contacted support and they confirmed there was a system issue but said they didnt have an ETA for the fix. Meanwhile im missing payment deadlines and getting late fees. Your company needs to fix this immediately and compensate customers for the inconvenience.,neutral,0.72,2025-09-22T22:40:52+00:00,2025-09-23T07:40:52+00:00
64e2b14c-0ac4-4652-8d93-d35f9df58e44,61833810-595b-4c3b-be27-1dbdbfa8e7d3,2026-01-24T00:07:52+00:00,portal,billing_dispute,billing error,high,closed,39ad7512-4a86-421b-9f0a-b1ba46daf3a1,SOMEONE CHARGED MY ACCOUNT FOR SOMETHING I DIDNT BUY. FIX THIS IMMEDIATELY,negative,0.8,2026-01-24T00:07:52+00:00,2026-01-24T20:07:52+00:00
be6dc447-36d1-4970-a9b0-c4c17f510e15,aac8d289-006d-46ed-bc2b-bf4266f373d4,2026-03-01T22:42:52+00:00,chat,account_access,locked out,low,pending_customer,,cant get into my account. says my account is suspended but i dont know why,negative,0.93,2026-03-01T22:42:52+00:00,2026-03-02T18:42:52+00:00
cb1c56b8-05cc-4e3a-980d-55af612d85d8,aa6d8986-0724-4be8-8b37-8537a4f09dd8,2025-09-20T00:51:52+00:00,chat,account_access,login error,medium,closed,,I cant get into my account and this has been a problem since last Tuesday. Every time I enter my password it says its incorrect but I know im using the right one. I tried resetting it multiple times but the reset email never comes through. I called support and they said they would send a manual reset link but that was days ago and I still havent recieved anything. I need to access my account to pay my rent. Please help me get back in.,negative,0.57,2025-09-20T00:51:52+00:00,2025-09-20T05:51:52+00:00
ba6901d7-93a6-4c80-8924-fae8a7441fd7,5456b824-909a-466d-acbf-b9a74722ec05,2026-02-17T10:39:52+00:00,chat,account_access,app crash,medium,pending_customer,180f6c9d-17e0-4913-8c15-4890e4be03a1,i forgot my password and the reset link isnt working. help please,negative,0.51,2026-02-17T10:39:52+00:00,2026-02-18T11:39:52+00:00
3a4b95ca-792c-4d3d-bf45-9cda4f1c96db,c51d4222-efea-4a2a-8210-5121c93c0d33,2026-02-14T00:21:52+00:00,portal,refund_request,defective product,high,open,,requesting refund for $173. the merchant never delivered the product,negative,0.46,2026-02-14T00:21:52+00:00,2026-02-15T15:21:52+00:00
cfbda653-48a5-4559-9d2b-47566c73ce05,0a18b577-292d-4c33-aca7-a254858aa23e,2025-09-24T18:53:52+00:00,phone,account_access,locked out,medium,closed,,"This is ridiculous, ive been locked out since two weeks ago and nobody seems to care. The app keeps saying my account is temporarily unavailable but its been over a week now. I already contacted support twice and both times they said it would be fixed within 24 hours but here we are still with the same problem. I cant check my balance or make payments and its affecting my credit. Someone needs to unlock my account immediately.",very_negative,0.55,2025-09-24T18:53:52+00:00,2025-09-24T19:53:52+00:00
1120c1bd-9d58-4507-a19a-fba0f2009e22,5fa99646-d4c6-42a9-aa3d-72d446e347a9,2025-12-21T00:09:52+00:00,phone,account_access,app crash,low,escalated,,i cant log into my account. keeps saying wrong password but i know its right I've been a customer for years and this keeps happening. account locked after i entered wrong pin. how do i unlock it Seriously considering switching banks. This is unacceptable.,neutral,0.6,2025-12-21T00:09:52+00:00,2025-12-22T18:09:52+00:00
c7cbc0b7-26f5-4b68-afaa-717062e02854,c51d4222-efea-4a2a-8210-5121c93c0d33,2025-10-22T15:09:52+00:00,chat,refund_request,defective product,medium,resolved,,I need a refund for a purchase I made three weeks ago that never arrived. I ordered something from Walmart and paid $528 but the package never showed up. I contacted the merchant and they said to file a claim with my bank so here I am. I already submitted a refund request form online but havent heard back. This money was supposed to be for groceries and now im short. Please process my refund as soon as possible.,negative,0.71,2025-10-22T15:09:52+00:00,2025-10-22T20:09:52+00:00
b2844de7-f628-4233-83d5-961f31632ac4,f9fc183c-cade-4454-8e68-2ac58275d678,2026-02-17T23:02:52+00:00,portal,account_access,app crash,critical,in_progress,,I cant get into my account and this has been a problem since three weeks ago. Every time I enter my password it says its incorrect but I know im using the right one. I tried resetting it multiple times but the reset email never comes through. I called support and they said they would send a manual reset link but that was days ago and I still havent recieved anything. I need to access my account to pay my rent. Please help me get back in.,very_negative,0.56,2026-02-17T23:02:52+00:00,2026-02-18T22:02:52+00:00
e496a1a5-fa81-46fa-b881-e71c0abea516,643da60e-cd99-46e1-bcdc-b850bbdf7cd9,2026-02-11T07:30:52+00:00,chat,account_access,app crash,critical,pending_customer,4725e002-9e36-4a2c-af75-cd715ac6145c,Im having major issues logging in and its been going on since two weeks ago. The website keeps timing out and the mobile app just shows an error message. I called technical support and they walked me through some troubleshooting steps but nothing worked. They said they would escalate it to the tech team but I havent heard back. I need to transfer money urgently and I cant do that if I cant log in. Please fix this now.,negative,0.47,2026-02-11T07:30:52+00:00,2026-02-12T16:30:52+00:00
